apk_path,sha256,label,year,split,apk_size_bytes,num_dex_files
/mnt/Files/thesis_full_dataset/2020/benign/001BB992EA466E93890F1F537D58974DF22777BA8CC5971BF0C7DC4645593137.apk,001bb992ea466e93890f1f537d58974df22777ba8cc5971bf0c7dc4645593137,0,2020,train,1602962,1
/mnt/Files/thesis_full_dataset/2020/benign/001E5A4B2DEB470CB001860DEEC33A4F133FD2CB19A2A796CC55CE74F8AA92FD.apk,001e5a4b2deb470cb001860deec33a4f133fd2cb19a2a796cc55ce74f8aa92fd,0,2020,train,4975370,2
/mnt/Files/thesis_full_dataset/2020/benign/001FF2972FF4B4B0F98DEBF8E73BF53894FF990B77991F8B6E4731FC786A336B.apk,001ff2972ff4b4b0f98debf8e73bf53894ff990b77991f8b6e4731fc786a336b,0,2020,train,8702065,5
/mnt/Files/thesis_full_dataset/2020/benign/002093E21D90A2BA74E6ADA422AE584D0128B8088814BFD7E62535D8AD79A578.apk,002093e21d90a2ba74e6ada422ae584d0128b8088814bfd7e62535d8ad79a578,0,2020,train,19293758,1
/mnt/Files/thesis_full_dataset/2020/benign/002094B6B25E51F823C30F57DBF2DC3B279E000F7A03B9E60349596DF9FD1FE4.apk,002094b6b25e51f823c30f57dbf2dc3b279e000f7a03b9e60349596df9fd1fe4,0,2020,train,3622517,1
/mnt/Files/thesis_full_dataset/2020/benign/0021AEF8AFA0EC20F964DEFDC36DF605E0E7A255F610882C269566EBED3E38B3.apk,0021aef8afa0ec20f964defdc36df605e0e7a255f610882c269566ebed3e38b3,0,2020,train,8327277,4
/mnt/Files/thesis_full_dataset/2020/benign/0022635EA20A1BE4E1455D6BBFD914FCFD965B6AF5C28431B433FCB7A3C8DCB0.apk,0022635ea20a1be4e1455d6bbfd914fcfd965b6af5c28431b433fcb7a3c8dcb0,0,2020,train,5816300,3
/mnt/Files/thesis_full_dataset/2020/benign/00232C0AEA11B5DAC69471228967464BAA6D5D086CE91C22C689F8C6F680F123.apk,00232c0aea11b5dac69471228967464baa6d5d086ce91c22c689f8c6f680f123,0,2020,train,5816514,2
/mnt/Files/thesis_full_dataset/2020/benign/00251C9C399641AC2835D24F0D0C8A27370D9D5D53A2EAC1E56ED8988ED57296.apk,00251c9c399641ac2835d24f0d0c8a27370d9d5d53a2eac1e56ed8988ed57296,0,2020,train,7237983,4
/mnt/Files/thesis_full_dataset/2020/benign/0025BEE0F9ACCB77EE34AE79E0E4221E8C7DAE2046D1A97F7BC0E52C4107E1C9.apk,0025bee0f9accb77ee34ae79e0e4221e8c7dae2046d1a97f7bc0e52c4107e1c9,0,2020,train,19271028,3
/mnt/Files/thesis_full_dataset/2020/benign/0027DCF4839B8341B218A3CDF10A9B2D8AA3894847F1A31C5DD4DB2A9C4A4ABD.apk,0027dcf4839b8341b218a3cdf10a9b2d8aa3894847f1a31c5dd4db2a9c4a4abd,0,2020,train,3792189,2
/mnt/Files/thesis_full_dataset/2020/benign/00294F1D40501E9A017FC8397A6E199B6BE85DDCD9C89E1F31B42674BD8A5EFD.apk,00294f1d40501e9a017fc8397a6e199b6be85ddcd9c89e1f31b42674bd8a5efd,0,2020,train,7260538,2
/mnt/Files/thesis_full_dataset/2020/benign/002AA85D07A96741AAE1AB2E3376B62D852AF8A40B2E2D0F3718B0DB4B9D3404.apk,002aa85d07a96741aae1ab2e3376b62d852af8a40b2e2d0f3718b0db4b9d3404,0,2020,train,6576846,2
/mnt/Files/thesis_full_dataset/2020/benign/002C70423EF0D64E936D08F6AA1A0787E40B0318E74218751B9137CF52919060.apk,002c70423ef0d64e936d08f6aa1a0787e40b0318e74218751b9137cf52919060,0,2020,train,19117012,1
/mnt/Files/thesis_full_dataset/2020/benign/002D194F409FC892DAF3DAE10204CBFC03BB211905AFC0AAEE7ADEA032D744DE.apk,002d194f409fc892daf3dae10204cbfc03bb211905afc0aaee7adea032d744de,0,2020,train,1553683,1
/mnt/Files/thesis_full_dataset/2020/benign/002EEB1AC0D9036D65CAF67689FE6D9A87AEF286C30E4FD1EA89A5F7B04B991E.apk,002eeb1ac0d9036d65caf67689fe6d9a87aef286c30e4fd1ea89a5f7b04b991e,0,2020,train,3382441,1
/mnt/Files/thesis_full_dataset/2020/benign/002F7674F8639A8D861DCB083493E08BBCFFFB93AF22DDD8FCC7FF7ACF9FDE7C.apk,002f7674f8639a8d861dcb083493e08bbcfffb93af22ddd8fcc7ff7acf9fde7c,0,2020,train,8659557,5
/mnt/Files/thesis_full_dataset/2020/benign/002F8D8A931D683322E4EE41450D3333C87C4E08F92D3FB87AD092F7BDD689BF.apk,002f8d8a931d683322e4ee41450d3333c87c4e08f92d3fb87ad092f7bdd689bf,0,2020,train,19394833,1
/mnt/Files/thesis_full_dataset/2020/benign/0030A5037D7F69DA4CC59F0155F583F15C78881B716DE50A7AAC94B8D6236CFF.apk,0030a5037d7f69da4cc59f0155f583f15c78881b716de50a7aac94b8d6236cff,0,2020,train,5883083,2
/mnt/Files/thesis_full_dataset/2020/benign/003363B9D63F2B351518BB4A71DBB2D3578421E819FAA70C8B7F58A9683B4F0B.apk,003363b9d63f2b351518bb4a71dbb2d3578421e819faa70c8b7f58a9683b4f0b,0,2020,train,5683286,2
/mnt/Files/thesis_full_dataset/2020/benign/0037BDCEA297D8396327DB59D5F3B6F1A89AAF95F7B63E28FF6D8790F09758A2.apk,0037bdcea297d8396327db59d5f3b6f1a89aaf95f7b63e28ff6d8790f09758a2,0,2020,train,3740186,1
/mnt/Files/thesis_full_dataset/2020/benign/003B60FBBDF4E07F3994FBD8DB9C3B717EF0B4CB1D5DB6BA2D504411BC7FF96D.apk,003b60fbbdf4e07f3994fbd8db9c3b717ef0b4cb1d5db6ba2d504411bc7ff96d,0,2020,train,3299013,1
/mnt/Files/thesis_full_dataset/2020/benign/003D3AA7D2E55ACAC196C777F0FAD755BF56BF1878517AE46E15B3C839BB1273.apk,003d3aa7d2e55acac196c777f0fad755bf56bf1878517ae46e15b3c839bb1273,0,2020,train,7049717,3
/mnt/Files/thesis_full_dataset/2020/benign/003EAC90B0008A75A901AFE80BB147CD584E6E984BD519A48B0B9672BB093F27.apk,003eac90b0008a75a901afe80bb147cd584e6e984bd519a48b0b9672bb093f27,0,2020,train,3559172,1
/mnt/Files/thesis_full_dataset/2020/benign/003F938746A245B9A77904981355EF6E1DD4CE0E38CE32433764CC78C49CF445.apk,003f938746a245b9a77904981355ef6e1dd4ce0e38ce32433764cc78c49cf445,0,2020,train,4667261,1
/mnt/Files/thesis_full_dataset/2020/benign/003FC674A4BB52D6A0E80E76B4582BFC5F52EAB5763396C8BEFFA2237F7C1CFF.apk,003fc674a4bb52d6a0e80e76b4582bfc5f52eab5763396c8beffa2237f7c1cff,0,2020,train,5287974,3
/mnt/Files/thesis_full_dataset/2020/benign/003FE9485D5702F9CF2B17EFF887F12728209A74CE835A4222741169ACB64108.apk,003fe9485d5702f9cf2b17eff887f12728209a74ce835a4222741169acb64108,0,2020,train,4649224,1
/mnt/Files/thesis_full_dataset/2020/benign/0040DA49E9EC0A33A6869C5A413A034D354586CC4F3E973B6C3050317ACC77A8.apk,0040da49e9ec0a33a6869c5a413a034d354586cc4f3e973b6c3050317acc77a8,0,2020,train,6006092,1
/mnt/Files/thesis_full_dataset/2020/benign/00427AEF3EF649749D06FF69D9E9F42244B4D7DFE7387F81292ADB0AC5EAF8D2.apk,00427aef3ef649749d06ff69d9e9f42244b4d7dfe7387f81292adb0ac5eaf8d2,0,2020,train,3181698,1
/mnt/Files/thesis_full_dataset/2020/benign/0043927AB6B453E7F25B31C34A70A20EB991E121A1581FF92E99F7F94529AE80.apk,0043927ab6b453e7f25b31c34a70a20eb991e121a1581ff92e99f7f94529ae80,0,2020,train,3839409,1
/mnt/Files/thesis_full_dataset/2020/benign/0047D7D69D0E0A9556500C063B395428549406651ED93688613E0E464155A4B8.apk,0047d7d69d0e0a9556500c063b395428549406651ed93688613e0e464155a4b8,0,2020,train,4334927,1
/mnt/Files/thesis_full_dataset/2020/benign/004AB23CEC034B0AAD323A963847D9B6CEFDE24C23CEF9389F2C62F49650928B.apk,004ab23cec034b0aad323a963847d9b6cefde24c23cef9389f2c62f49650928b,0,2020,train,4660271,1
/mnt/Files/thesis_full_dataset/2020/benign/004B759969C2BE8D6100099779B0011765446E4FE645DF234F84F4FBB0FDAF97.apk,004b759969c2be8d6100099779b0011765446e4fe645df234f84f4fbb0fdaf97,0,2020,train,6680295,4
/mnt/Files/thesis_full_dataset/2020/benign/004D5B156C94E11D9BC58A09C858B3C95259AA72CE45A1156B86851F45345C8C.apk,004d5b156c94e11d9bc58a09c858b3c95259aa72ce45a1156b86851f45345c8c,0,2020,train,5405403,2
/mnt/Files/thesis_full_dataset/2020/benign/004D72692D26F1EC01A58889CA7DAD555A1D5AE5803072ED8E64BDBD775AD99F.apk,004d72692d26f1ec01a58889ca7dad555a1d5ae5803072ed8e64bdbd775ad99f,0,2020,train,3355613,1
/mnt/Files/thesis_full_dataset/2020/benign/004E3F47555D9451645E243F6483714EE276E08D43892CFCCED481508270CC09.apk,004e3f47555d9451645e243f6483714ee276e08d43892cfcced481508270cc09,0,2020,train,18498994,2
/mnt/Files/thesis_full_dataset/2020/benign/004E9BA482EE6F0C89A0B8C0D92CAE83D393338F1903E53CDE2AB3818FBA4F38.apk,004e9ba482ee6f0c89a0b8c0d92cae83d393338f1903e53cde2ab3818fba4f38,0,2020,train,8223798,1
/mnt/Files/thesis_full_dataset/2020/benign/0050466F79FC62BE92A1FAEA17B540216DB7780E8A436A98B9385D78D67E981F.apk,0050466f79fc62be92a1faea17b540216db7780e8a436a98b9385d78d67e981f,0,2020,train,3071834,1
/mnt/Files/thesis_full_dataset/2020/benign/00517CD26B3DC3DD7978615371A8AE6B8CC4E0315E9D6516514748D58FD65AE3.apk,00517cd26b3dc3dd7978615371a8ae6b8cc4e0315e9d6516514748d58fd65ae3,0,2020,train,19435206,1
/mnt/Files/thesis_full_dataset/2020/benign/005248AA1784950F74DC2806041A5DDB69868FC2FD6536784A9D34648BB6C142.apk,005248aa1784950f74dc2806041a5ddb69868fc2fd6536784a9d34648bb6c142,0,2020,train,3695535,2
/mnt/Files/thesis_full_dataset/2020/benign/0055A47FB7FFE6902A5A6231E63B5E689EA6B2D03654F8588865C38F396D61A1.apk,0055a47fb7ffe6902a5a6231e63b5e689ea6b2d03654f8588865c38f396d61a1,0,2020,train,6849416,1
/mnt/Files/thesis_full_dataset/2020/benign/0055C4164E5C118FB1F372BB15B65D09DB45BDDD91CCACDC6D1653B59439E8E5.apk,0055c4164e5c118fb1f372bb15b65d09db45bddd91ccacdc6d1653b59439e8e5,0,2020,train,4257220,1
/mnt/Files/thesis_full_dataset/2020/benign/0057CB203DE9D1C983298E91B76AB2209F80E10350F78803BBA2EBC8195D5E8E.apk,0057cb203de9d1c983298e91b76ab2209f80e10350f78803bba2ebc8195d5e8e,0,2020,train,3083862,1
/mnt/Files/thesis_full_dataset/2020/benign/0057E59FD8EE2E84C6E6512573CEF5D0BA0B9349B48F08E7DE731BA51265211F.apk,0057e59fd8ee2e84c6e6512573cef5d0ba0b9349b48f08e7de731ba51265211f,0,2020,train,5306175,2
/mnt/Files/thesis_full_dataset/2020/benign/0057F53E25C4E792693319DECA3491F493CBD050338B754A60E89AED034A0AA8.apk,0057f53e25c4e792693319deca3491f493cbd050338b754a60e89aed034a0aa8,0,2020,train,3045927,1
/mnt/Files/thesis_full_dataset/2020/benign/0058A8C90305DF49DBA82EF697DA463D560CA5DAA407BB63829BD9A03422EFF3.apk,0058a8c90305df49dba82ef697da463d560ca5daa407bb63829bd9a03422eff3,0,2020,train,19367375,1
/mnt/Files/thesis_full_dataset/2020/benign/0059C0CBA06DCA812E3043AE9D62926FFA6C62C8FEA4DBED98E1E4BBC2B2B17C.apk,0059c0cba06dca812e3043ae9d62926ffa6c62c8fea4dbed98e1e4bbc2b2b17c,0,2020,train,4538679,1
/mnt/Files/thesis_full_dataset/2020/benign/005BE2A8299B6639021854200BAB4DD6F0E16187D028A10E4699B2481CC643F8.apk,005be2a8299b6639021854200bab4dd6f0e16187d028a10e4699b2481cc643f8,0,2020,train,6987232,4
/mnt/Files/thesis_full_dataset/2020/benign/005D3BBABA1224DD4F373B526971B35BD3C7ACB4E8562BFA1D98D8E8D49B511C.apk,005d3bbaba1224dd4f373b526971b35bd3c7acb4e8562bfa1d98d8e8d49b511c,0,2020,train,5082929,1
/mnt/Files/thesis_full_dataset/2020/benign/005E52BE1993DF396E69BF8BC8A1FA4A27B876B080DBDFE1282157EA31D8D164.apk,005e52be1993df396e69bf8bc8a1fa4a27b876b080dbdfe1282157ea31d8d164,0,2020,train,4344846,1
/mnt/Files/thesis_full_dataset/2020/benign/005E94F3C748687F34A37F014442CF4B87993DA6AE1B69E89F22A39ABEB6569D.apk,005e94f3c748687f34a37f014442cf4b87993da6ae1b69e89f22a39abeb6569d,0,2020,train,6118147,2
/mnt/Files/thesis_full_dataset/2020/benign/00650D74BBB4B8788EA9A147BEF25161414068D4F80941A57EFDC4123CAF20AD.apk,00650d74bbb4b8788ea9a147bef25161414068d4f80941a57efdc4123caf20ad,0,2020,train,1631895,1
/mnt/Files/thesis_full_dataset/2020/benign/0065298AE4DE670655ECD72DAA21F1351605E2D8502126D137BE73413EDFDB00.apk,0065298ae4de670655ecd72daa21f1351605e2d8502126d137be73413edfdb00,0,2020,train,5900925,2
/mnt/Files/thesis_full_dataset/2020/benign/0069C80316538B12BC5C7F4F28A941FB1ADDF69D32B03AC26681A82467034349.apk,0069c80316538b12bc5c7f4f28a941fb1addf69d32b03ac26681a82467034349,0,2020,train,3792301,1
/mnt/Files/thesis_full_dataset/2020/benign/006CD05979A3938573EB396EB9D56A29ED9909B0170AD930D0CA1CC11B2E781D.apk,006cd05979a3938573eb396eb9d56a29ed9909b0170ad930d0ca1cc11b2e781d,0,2020,train,3615616,1
/mnt/Files/thesis_full_dataset/2020/benign/006D422941668698E40991D53F7D46770F5DBC45B351099BF18DEF85F24D4185.apk,006d422941668698e40991d53f7d46770f5dbc45b351099bf18def85f24d4185,0,2020,train,5226386,1
/mnt/Files/thesis_full_dataset/2020/benign/006E0888BCB364C5063EE1E27220E204E8C26EC4F86C17CC09F71D59394052EA.apk,006e0888bcb364c5063ee1e27220e204e8c26ec4f86c17cc09f71d59394052ea,0,2020,train,4603374,2
/mnt/Files/thesis_full_dataset/2020/benign/00708473B06020B1A03ED9E698426E6F0C896BE9D82E1D01042AFD00EFB593A0.apk,00708473b06020b1a03ed9e698426e6f0c896be9d82e1d01042afd00efb593a0,0,2020,train,5500671,2
/mnt/Files/thesis_full_dataset/2020/benign/0072BC566D0F812B4B79BDD808E475C90519A1C4A32CF27B6D161E7833B44D63.apk,0072bc566d0f812b4b79bdd808e475c90519a1c4a32cf27b6d161e7833b44d63,0,2020,train,19963977,6
/mnt/Files/thesis_full_dataset/2020/benign/00733E628A60282BB80A9612B9FA94ED861154D6F3D4DDF453D12E9273B3E6CC.apk,00733e628a60282bb80a9612b9fa94ed861154d6f3d4ddf453d12e9273b3e6cc,0,2020,train,6772460,1
/mnt/Files/thesis_full_dataset/2020/benign/0073868AB53C91491560E166E110DE1676D9CB2F0932547AEAED43366817463F.apk,0073868ab53c91491560e166e110de1676d9cb2f0932547aeaed43366817463f,0,2020,train,7754131,5
/mnt/Files/thesis_full_dataset/2020/benign/00739E611013614D47635F19DB7F333F69420F543762D263593F81E4D2C37B1D.apk,00739e611013614d47635f19db7f333f69420f543762d263593f81e4d2c37b1d,0,2020,train,6010611,2
/mnt/Files/thesis_full_dataset/2020/benign/007457F5141536D6448D62DAC1AE10EDC76ACC0664BB7A038CB917F9BC51BF87.apk,007457f5141536d6448d62dac1ae10edc76acc0664bb7a038cb917f9bc51bf87,0,2020,train,7647635,5
/mnt/Files/thesis_full_dataset/2020/benign/007481DA70069DC383B2099F450267CC0AD1E3DDE557BBE8C089505BF96CA651.apk,007481da70069dc383b2099f450267cc0ad1e3dde557bbe8c089505bf96ca651,0,2020,train,1438313,1
/mnt/Files/thesis_full_dataset/2020/benign/0077018B8145D10052F1C98260D9AB1349112516B180D526C7D550BB74FBBECF.apk,0077018b8145d10052f1c98260d9ab1349112516b180d526c7d550bb74fbbecf,0,2020,train,6987222,4
/mnt/Files/thesis_full_dataset/2020/benign/0078A92B7A59B0D354189012D8BA8293EDE8E836CA05DB14C8B7F52829F49848.apk,0078a92b7a59b0d354189012d8ba8293ede8e836ca05db14c8b7f52829f49848,0,2020,train,2897697,1
/mnt/Files/thesis_full_dataset/2020/benign/0078CA38F548E88E709C43E9172571B42EF50AC710DB427B6F83C5BD4B86FFE8.apk,0078ca38f548e88e709c43e9172571b42ef50ac710db427b6f83c5bd4b86ffe8,0,2020,train,3085862,1
/mnt/Files/thesis_full_dataset/2020/benign/00793681BEDEF7619C038A9CFE156D0B4122935A950370807A683C699E9EAE03.apk,00793681bedef7619c038a9cfe156d0b4122935a950370807a683c699e9eae03,0,2020,train,5635949,2
/mnt/Files/thesis_full_dataset/2020/benign/007D693774D58B60EC9780E3CB6093D68506D3922AF913F208325FC4D7011F58.apk,007d693774d58b60ec9780e3cb6093d68506d3922af913f208325fc4d7011f58,0,2020,train,7613230,4
/mnt/Files/thesis_full_dataset/2020/benign/007D93CF8E98C09216F46C7AD61B76CB5344E66C2C1B5D2D9F295A2AD1823A23.apk,007d93cf8e98c09216f46c7ad61b76cb5344e66c2c1b5d2d9f295a2ad1823a23,0,2020,train,4271094,1
/mnt/Files/thesis_full_dataset/2020/benign/007F6D57B3BE74BA49A23F7168330468DF3E3AD14062CA055348702E5E284510.apk,007f6d57b3be74ba49a23f7168330468df3e3ad14062ca055348702e5e284510,0,2020,train,3400767,1
/mnt/Files/thesis_full_dataset/2020/benign/00803F298659B848B0B86C5ED9527B84EC6B4EF547663595F090EA5ABBAE7456.apk,00803f298659b848b0b86c5ed9527b84ec6b4ef547663595f090ea5abbae7456,0,2020,train,6009208,2
/mnt/Files/thesis_full_dataset/2020/benign/008109E229D3F2C1E03A56405299DCB1F283BB2DA617F882787F2E1D14DD7E93.apk,008109e229d3f2c1e03a56405299dcb1f283bb2da617f882787f2e1d14dd7e93,0,2020,train,7554407,4
/mnt/Files/thesis_full_dataset/2020/benign/0083A7FB320F59F89906AF5D54CB1FE4827B89B672C16C40461F0318F652FFB2.apk,0083a7fb320f59f89906af5d54cb1fe4827b89b672c16c40461f0318f652ffb2,0,2020,train,3155636,2
/mnt/Files/thesis_full_dataset/2020/benign/0089C6E61B1EADFC0FEBC7E7C0E079639FA7AB0955AAE49235C54C699E051A3D.apk,0089c6e61b1eadfc0febc7e7c0e079639fa7ab0955aae49235c54c699e051a3d,0,2020,train,5031198,1
/mnt/Files/thesis_full_dataset/2020/benign/008BBB0CBDAA97DAFBCE3B8C854DA20993CAF58D9D5C9B83A87EA8727768D0D9.apk,008bbb0cbdaa97dafbce3b8c854da20993caf58d9d5c9b83a87ea8727768d0d9,0,2020,train,1645936,1
/mnt/Files/thesis_full_dataset/2020/benign/008C3819B27A5F4555E04D50C12DCB4BED594972B2E34FCE79986A1F3C275AFD.apk,008c3819b27a5f4555e04d50c12dcb4bed594972b2e34fce79986a1f3c275afd,0,2020,train,7849093,4
/mnt/Files/thesis_full_dataset/2020/benign/008EE5CF5C3C443558EB03F837F80F63AEFA1EC853780D8EF6F0E04B807F2A9B.apk,008ee5cf5c3c443558eb03f837f80f63aefa1ec853780d8ef6f0e04b807f2a9b,0,2020,train,19997749,1
/mnt/Files/thesis_full_dataset/2020/benign/0091586C7912CAB591D8FA6E3173882D0AFEA5BBA4CD54CA65E258A8690B4AE8.apk,0091586c7912cab591d8fa6e3173882d0afea5bba4cd54ca65e258a8690b4ae8,0,2020,train,18794565,1
/mnt/Files/thesis_full_dataset/2020/benign/0091A99BAC4B8B8295E2697445667C3E5BF378CF7ECB7FD6C66914A5EEC8EB48.apk,0091a99bac4b8b8295e2697445667c3e5bf378cf7ecb7fd6c66914a5eec8eb48,0,2020,train,7725053,5
/mnt/Files/thesis_full_dataset/2020/benign/00945760AE40F51706E0C6824304E8CD49DF6CE78BCC87BF520F6DB02ACA6FA1.apk,00945760ae40f51706e0c6824304e8cd49df6ce78bcc87bf520f6db02aca6fa1,0,2020,train,5228630,2
/mnt/Files/thesis_full_dataset/2020/benign/00959213BA079736C955A4AD5055E6F4A14FAE7AA5C326D20024CF40FB9D0BD2.apk,00959213ba079736c955a4ad5055e6f4a14fae7aa5c326d20024cf40fb9d0bd2,0,2020,train,5113886,2
/mnt/Files/thesis_full_dataset/2020/benign/0096E3A66B892ED050875DD1481D74C5D32246D58B395F1E2CED0EBE28ABD94F.apk,0096e3a66b892ed050875dd1481d74c5d32246d58b395f1e2ced0ebe28abd94f,0,2020,train,4590740,1
/mnt/Files/thesis_full_dataset/2020/benign/009A12432E35874424F1CD8AC9D95785FF323BE90660ABA1739A370B8DE5EAC7.apk,009a12432e35874424f1cd8ac9d95785ff323be90660aba1739a370b8de5eac7,0,2020,train,19531203,2
/mnt/Files/thesis_full_dataset/2020/benign/009A2BAAE9D51B8D7407EECECE7C9945FCB4E6BDF3643067FBE561F85BC0C0EC.apk,009a2baae9d51b8d7407eecece7c9945fcb4e6bdf3643067fbe561f85bc0c0ec,0,2020,train,6010401,1
/mnt/Files/thesis_full_dataset/2020/benign/009ADC84561D35332CF729290ABA3AAB271A450B97625AAF3C535BAE97DBA89C.apk,009adc84561d35332cf729290aba3aab271a450b97625aaf3c535bae97dba89c,0,2020,train,7624558,1
/mnt/Files/thesis_full_dataset/2020/benign/009AF80EB387F34A335883511E4AF4E8920915771554EC442EFCADF4D212448A.apk,009af80eb387f34a335883511e4af4e8920915771554ec442efcadf4d212448a,0,2020,train,5191257,1
/mnt/Files/thesis_full_dataset/2020/benign/009B9BB25F8BCC28C68C3E745D80D94E444286E710C49036938402D010C9F470.apk,009b9bb25f8bcc28c68c3e745d80d94e444286e710c49036938402d010c9f470,0,2020,train,7056590,1
/mnt/Files/thesis_full_dataset/2020/benign/009C025F425EF455CEFA532AA5E72DE329B2014C3417EFC675D31311BE775FC8.apk,009c025f425ef455cefa532aa5e72de329b2014c3417efc675d31311be775fc8,0,2020,train,3335014,1
/mnt/Files/thesis_full_dataset/2020/benign/009EB6D42B26F4980824E99229C5B9311CE687D0AB8184A977934DA5B289F071.apk,009eb6d42b26f4980824e99229c5b9311ce687d0ab8184a977934da5b289f071,0,2020,train,5754704,2
/mnt/Files/thesis_full_dataset/2020/benign/00A1FE1D9749CE7C4E7F03A36A29AD03A4C345BE0343080CA9D1DF1A581F8C31.apk,00a1fe1d9749ce7c4e7f03a36a29ad03a4c345be0343080ca9d1df1a581f8c31,0,2020,train,5884121,2
/mnt/Files/thesis_full_dataset/2020/benign/00A2B92A92C4A9E4DA14F37B20C165610AA4A12C2583CE35B1AFDF971AFCF894.apk,00a2b92a92c4a9e4da14f37b20c165610aa4a12c2583ce35b1afdf971afcf894,0,2020,train,5517611,2
/mnt/Files/thesis_full_dataset/2020/benign/00A2E0118B0EDFFBB29FCDBB03560B66F3B41B84AB6BEDC2F8AD6B9B7BE6A684.apk,00a2e0118b0edffbb29fcdbb03560b66f3b41b84ab6bedc2f8ad6b9b7be6a684,0,2020,train,8260869,1
/mnt/Files/thesis_full_dataset/2020/benign/00A34A41EDBAB765209C6874D3334D456F740CEE87CCC2DA595B5BD7733B61CA.apk,00a34a41edbab765209c6874d3334d456f740cee87ccc2da595b5bd7733b61ca,0,2020,train,18881870,1
/mnt/Files/thesis_full_dataset/2020/benign/00A3941A10D05709BA1F5334E3E9E8701E954F65E74725892312B251D6E14AB7.apk,00a3941a10d05709ba1f5334e3e9e8701e954f65e74725892312b251d6e14ab7,0,2020,train,4397594,1
/mnt/Files/thesis_full_dataset/2020/benign/00A6922009FE6CA2782A37417950A5919749693B543BA196E8A417EE10466926.apk,00a6922009fe6ca2782a37417950a5919749693b543ba196e8a417ee10466926,0,2020,train,3569755,1
/mnt/Files/thesis_full_dataset/2020/benign/00A7295638A9A40225F561CFF6F75A9E9F2BB3E46BA0D4D4A3F734F91712A4FA.apk,00a7295638a9a40225f561cff6f75a9e9f2bb3e46ba0d4d4a3f734f91712a4fa,0,2020,train,4313329,1
/mnt/Files/thesis_full_dataset/2020/benign/00A8DF2602AB30297F5B029C4DD6C471754671A459CDD8175007CCC68D6566E7.apk,00a8df2602ab30297f5b029c4dd6c471754671a459cdd8175007ccc68d6566e7,0,2020,train,8041605,4
/mnt/Files/thesis_full_dataset/2020/benign/00A903B9E76DA5C9B88FDBE6B20763CB24AA459827994FF8B320FB8EBCEDFCBC.apk,00a903b9e76da5c9b88fdbe6b20763cb24aa459827994ff8b320fb8ebcedfcbc,0,2020,train,7361189,5
/mnt/Files/thesis_full_dataset/2020/benign/00AC79C90CB168BC415DEA4A8BC8A1450A8D8B18BED907B12DADC24B94773F6C.apk,00ac79c90cb168bc415dea4a8bc8a1450a8d8b18bed907b12dadc24b94773f6c,0,2020,train,1436764,1
